1, 22.703523955544878
2, 21.842618890600093
3, 20.992855927672156
4, 20.33592879609879
5, 19.78635893740938
6, 19.00394695846102
7, 18.96048522585854
8, 18.95521036549054
9, 18.95521036549054
10, 18.08590611498357
15, 17.638027100557476
20, 17.59403307942781
25, 16.277284785860324
30, 15.208550226763892
35, 14.203872711341791
40, 13.72406645276829
45, 13.62350909274112
50, 13.64551208273255
55, 13.734991809244008
60, 13.481468762712764
65, 13.011533345459329
70, 11.989578808281799
75, 12.033287165193059
80, 11.244998888394788
85, 10.324727599312245
90, 10.348912986396204
95, 10.331989159885913
100, 10.327148686835104
150, 10.097029266076236
200, 9.979979959899719
250, 8.651589449343975
300, 8.5
350, 7.05691150575094
400, 5.809475019311125
450, 5.019960159204453
500, 4.522167621838006
550, 4.39317652729776
600, 4.177319714841085
650, 4.147288270665544
700, 3.721558813185679
750, 3.866522985836241
800, 3.8600518131237567
850, 3.721558813185679
900, 3.9496835316262997
950, 4.049691346263317
1000, 4.031128874149275
1250, 3.2015621187164243
1500, 3.170173496829472
1750, 3.1937438845342623
2000, 3.146426544510455
2250, 3.1622776601683795
2500, 3.1144823004794873
2750, 3.0166206257996713
3000, 2.819574435974337
3250, 2.7386127875258306
3500, 2.6076809620810595
3750, 2.6172504656604803
4000, 2.7202941017470885
4250, 2.6172504656604803
4500, 2.756809750418044
4750, 2.819574435974337
5000, 2.569046515733026
5250, 2.6362852652928135
5500, 2.6267851073127395
5750, 2.6551836094703507
6000, 2.6551836094703507
6250, 2.7202941017470885
6500, 2.6645825188948455
6750, 2.711088342345192
7000, 2.598076211353316
7250, 2.6267851073127395
7500, 2.3769728648009427
7750, 2.4596747752497685
8000, 2.247220505424423
8250, 2.29128784747792
8500, 2.3769728648009427
8750, 2.247220505424423
9000, 2.5298221281347035
9250, 2.5787593916455256
9500, 2.345207879911715
9750, 2.2693611435820435
10000, 2.1563858652847827
11000, 2.0124611797498106
12000, 2.0371548787463363
13000, 1.8439088914585775
14000, 1.6278820596099706
15000, 2.04939015319192
16000, 2.04939015319192
17000, 1.6431676725154984
18000, 1.6278820596099706
19000, 1.70293863659264
20000, 1.7175564037317668
21000, 1.7175564037317668
22000, 1.5
23000, 1.4142135623730951
24000, 1.4142135623730951
25000, 1.3228756555322954
26000, 1.3416407864998738
27000, 1.2649110640673518
28000, 1.2041594578792296
29000, 1.2649110640673518
30000, 1.3228756555322954
31000, 1.284523257866513
32000, 1.284523257866513
33000, 1.284523257866513
34000, 1.284523257866513
35000, 1.284523257866513
36000, 1.2449899597988732
37000, 1.3228756555322954
38000, 1.3416407864998738
39000, 1.2649110640673518
40000, 1.0723805294763609
41000, 1.02469507659596
42000, 1.02469507659596
43000, 1.0488088481701516
44000, 1.0488088481701516
45000, 1.0488088481701516
46000, 1.0488088481701516
47000, 1.0723805294763609
48000, 1.0723805294763609
49000, 1.0723805294763609
50000, 1.0723805294763609
51000, 1.1832159566199232
52000, 1.2449899597988732
53000, 1.2449899597988732
54000, 1.2449899597988732
55000, 1.224744871391589
56000, 1.224744871391589
57000, 1.224744871391589
58000, 1.224744871391589
59000, 1.224744871391589
60000, 1.224744871391589
61000, 1.2041594578792296
62000, 1.2041594578792296
63000, 1.2041594578792296
64000, 1.1832159566199232
65000, 1.284523257866513
66000, 1.284523257866513
67000, 1.284523257866513
68000, 1.284523257866513
69000, 1.284523257866513
70000, 1.3228756555322954
71000, 1.3228756555322954
72000, 1.3228756555322954
73000, 1.4317821063276353
74000, 1.4317821063276353
75000, 1.4142135623730951
76000, 1.4317821063276353
77000, 1.4142135623730951
78000, 1.3601470508735443
79000, 1.3601470508735443
80000, 1.3416407864998738
81000, 1.3601470508735443
82000, 1.3601470508735443
83000, 1.3601470508735443
84000, 1.3601470508735443
85000, 1.3416407864998738
86000, 1.284523257866513
87000, 1.378404875209022
88000, 1.396424004376894
89000, 1.449137674618944
90000, 1.4317821063276353
91000, 1.4317821063276353
92000, 1.4142135623730951
93000, 1.4317821063276353
94000, 1.4317821063276353
95000, 1.4317821063276353
96000, 1.4142135623730951
97000, 1.4142135623730951
98000, 1.4142135623730951
99000, 1.3228756555322954
100000, 1.3228756555322954
